created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Mar 27 16:06:35 +0000 2024;1773018789787160939;"Assalamu'alaikum #SahabatSMAWar.  Grafis: Tim Media SMAWar  #cadisdik6 #smawar #sman1warungkondangcianjur #takwakreatifberprestasi #snbp2024  @jabarprovgoid @humas_jabar @disdikjabar @cadisdik6 @nonong_winarni @swangsaatmaja @wahyu_mijaya @psma_disdikjabar https://t.co/qelT0RvuCy";0;0;0;0;in;1648702649221681152;1773018789787160939;sman1wrk_15cjr;https://twitter.com/sman1wrk_15cjr/status/1773018789787160939
Wed Mar 27 16:03:05 +0000 2024;1773017909943550301;"Ukbing UM kegiatannya apa ya..?  #um #snbp2024 https://t.co/c1qUlBnVbR";0;1;0;0;in;1584958352853200897;1773017909943550301;agtaa4u;https://twitter.com/agtaa4u/status/1773017909943550301
Wed Mar 27 15:48:37 +0000 2024;1773014268813644246;"bangga, seneng, haru, campur aduk tau adek gua lolos #snbp2024 di kampus impian nya, gua pengen peluk dia tapi segan udah gede sekarang, time fliesssss! https://t.co/TTf9XM0tn0";0;0;0;0;in;1421146789198000131;1773014268813644246;leeeyafi;https://twitter.com/leeeyafi/status/1773014268813644246
Wed Mar 27 15:31:34 +0000 2024;1773009977235353950;"menurut kalian gue tetep daftar poltekkes gk??  fyi gue udah keterima snbp, tapi ortu kayak gk srek gitu sama prodi yg gue ambil (mereka maunya gue amsuk kesehatan/pendidikan) #snbp2024";0;0;0;0;in;1421131215067701249;1773009977235353950;CangtipNak;https://twitter.com/CangtipNak/status/1773009977235353950
Wed Mar 27 15:11:48 +0000 2024;1773005003092816310;"Guys buat kalian yang ga keterima SNBP, tetap semangat ya!! Selalu percaya rejeki dan peluang itu ada dimana-mana 🥰  #snbp2024";0;0;0;0;in;1301464351010779136;1773005003092816310;ChelindFootball;https://twitter.com/ChelindFootball/status/1773005003092816310
Wed Mar 27 14:39:36 +0000 2024;1772996900972888428;"AKHIRNYAA TOP 3 Mau pingsan rasanyaa PUJI TUHAN BANGETEE😭😭💗🥹🥳🤩🫨  #snbp2024 #ugm https://t.co/OulkW3HxOd";0;0;0;2;in;1398871875590123526;1772996900972888428;rarutiyersz;https://twitter.com/rarutiyersz/status/1772996900972888428
Wed Mar 27 14:09:35 +0000 2024;1772989347786011036;"Ini 5 program studi Vokasi (D4) Universitas Padjadjaran dengan peminat terbanyak dan 5 program studi Vokasi (D4) Unpad dengan keketatan tertinggi di SNBP 2024.  #SNBP2024 #PilihUnpad https://t.co/aOKscMk72Y";6;0;5;31;in;51010742;1772989347786011036;unpad;https://twitter.com/unpad/status/1772989347786011036
Wed Mar 27 13:44:42 +0000 2024;1772983086680072440;"haloooo temen temen, disini ada yang keterima upn veteran jakarta ga ya? kalo ada khusus orang bogor puncak boleh dm yaa, makasi🤩🤩 #snbp2024 #jakarta #Veteran";0;0;0;0;in;1335023112862146560;1772983086680072440;hayniren;https://twitter.com/hayniren/status/1772983086680072440
Wed Mar 27 13:23:54 +0000 2024;1772977848564785615;"HIIII temen2 i need help 🫨 minta kritik dan saran untuk portofolio temenku dongg, dia barusan ketolak snbp fsrd itb 🥹🥹 thankss 🫶🏻  t. snbp snbt #snbp2024 ptn https://t.co/r0JdBAFrsQ";0;3;0;9;in;1422087330202931202;1772977848564785615;yeordobe;https://twitter.com/yeordobe/status/1772977848564785615
Wed Mar 27 13:23:16 +0000 2024;1772977689462284307;"Selamat dan sukses untuk Siswa Siswi yang diterima di Perguruan Tinggi Negeri Jalur SNBP Non Tes Tahun 2024 🥳🥳🥳  #man1malang #snbp2024 #snbp https://t.co/dsluQwVoF8";0;0;0;3;in;1062620869749428224;1772977689462284307;man1malang;https://twitter.com/man1malang/status/1772977689462284307
Wed Mar 27 13:18:49 +0000 2024;1772976572451934411;"Selamat atas pengumuman SNBP!  Semoga hasilnya memuaskan untuk kamu 🙏🏻  Masih bingung dengan pilihan kuliahmu? 👀 jangan khawatir, dapatkan kesempatan untuk mendapatkan BEASISWA UP TO 100% dan POTONGAN HARGA FORMULIR DAFTAR dari BINUS University nih. ‼️‼️‼️‼️  #snbp2024 #kuliah";0;1;1;1;in;1546315815045451776;1772976572451934411;sheseveryth1ng;https://twitter.com/sheseveryth1ng/status/1772976572451934411
Wed Mar 27 13:15:39 +0000 2024;1772975773646803407;"Selamat datang mahasiswa baru ilmu aktuaria Universitas Padjajaran jalur SNBP!👋 Selamat kepada teman-teman yang berhasil lolos dalam tahap penerimaan mahasiswa baru jalur SNBP 2024.   #unpad #aktuariaunpad #snbp2024 #universitaspadjajaran #actuarialfair #eventkampus #aktuaria";0;0;0;1;in;1370721734324752384;1772975773646803407;actuarial_fair;https://twitter.com/actuarial_fair/status/1772975773646803407
Wed Mar 27 12:46:55 +0000 2024;1772968544088584369;"Selamat dan sukses untuk mahasiswa yang telah diterima di PTN yg diinginkan dan tetap semangat untuk yg belum lolos dalam SNBP tahun ini! 💙  #snbp2024  #jatimbangkitterusmelaju #jatimcettar https://t.co/ZgTrGEpTR7";0;0;1;0;in;1569962529178402817;1772968538413637714;KominfoJatim;https://twitter.com/KominfoJatim/status/1772968544088584369
Wed Mar 27 12:46:54 +0000 2024;1772968538413637714;"Provinsi Jawa Timur menduduki posisi pertama dg 24.432 peserta terbanyak lolos jalur SNBP Tahun 2024 PTN Akademik dan Vokasi.  #jatimbangkitterusmelaju #snbp2024  #jatimcettar https://t.co/U4oYpE6HOM";0;1;1;0;in;1569962529178402817;1772968538413637714;KominfoJatim;https://twitter.com/KominfoJatim/status/1772968538413637714
Wed Mar 27 12:31:12 +0000 2024;1772964587177910450;"Selamat bagi calon mahasiswa baru yang telah lolos Seleksi Nasional Berdasarkan Prestasi (SNBP) PNM tahun 2024.  Tanggal Daftar Ulang: 27 Maret - 19 April 2024 Link Daftar Ulang: https://t.co/xOL8xawLFr WhatsApp BAK PNM: +62 851-6141-4484  Yuk, segera daftar ulang!  #snbp2024 https://t.co/01MUxqhvII";0;0;0;1;in;139951778;1772964587177910450;PoltekMadiun;https://twitter.com/PoltekMadiun/status/1772964587177910450
Wed Mar 27 12:26:37 +0000 2024;1772963433182286224;"CARI MOOTS MABA FPIK UB DONGGG #snbp2024";0;2;0;0;in;1397499196324802563;1772963433182286224;estehmienak;https://twitter.com/estehmienak/status/1772963433182286224
Wed Mar 27 12:17:19 +0000 2024;1772961095675707448;"keren benerannn kakkel 79 🤩 89/101 lolos SNBP (88%) , Semangat PPSMB UGM heheh Semoga next giliran aku ya mas/mba'   Buat mas/mba' yang belum dapet, tetep semangat ngejar utbknya https://t.co/ihhwFOms2U (Data yang keterima di PTN) #snbp2024 #snbp";0;1;0;0;in;1756862382775910400;1772961095675707448;jatayoa;https://twitter.com/jatayoa/status/1772961095675707448
Wed Mar 27 12:05:23 +0000 2024;1772958090649895222;""Bismillah kalau ini bukan yang terbaik, berarti Allah nanti akan menyiapkan yang lebih baik" -Nabila | Selamat Nabila lulus Kedokteran di Institut Pertanian Bogor✨💪🏻 #snbp2024 #SNBP #BimbelSSC https://t.co/jZTpfR2OgR";0;0;0;2;in;1762320538490564608;1772958090649895222;bimbelsscbdg;https://twitter.com/bimbelsscbdg/status/1772958090649895222
Wed Mar 27 12:02:34 +0000 2024;1772957384131911685;"ponakan aku pinter bgt please keterima #snbp2024 Teknik Industri ITB, (auto debut di group keluarga besa hehe)  dan bukan cuma pinter tapi sholehah  jugaa (bisa-bisanya jam 2 pagi bangun tahajjud trs belajar) masyaAllah sekali bukan..";0;0;0;0;in;385384055;1772957384131911685;abiyahhanin;https://twitter.com/abiyahhanin/status/1772957384131911685
Wed Mar 27 11:56:45 +0000 2024;1772955917308273079;"Bantu Pilih Jurusan SNBT dongg 1. Pend. Ing UNESA 2. Pend. Ing UM Malang 3. D4 Manajemen Informatika UNESA 4. D3 Sastra Inggris UNAIR  Kira" ketuker gaa UM sama UNESA nya apaa udah bener, peluang nya besarr ga yaa #snbp2024 #snbt2024";0;3;0;0;in;1738503258610778112;1772955917308273079;liaapage1704;https://twitter.com/liaapage1704/status/1772955917308273079
Wed Mar 27 11:28:53 +0000 2024;1772948904205562355;"abang nya pasti nyesel udah ketawa😭 #snbp #snbp2024 https://t.co/PDbMYEwWSX";2;1;1;11;in;4224491597;1772948904205562355;mbakrystall;https://twitter.com/mbakrystall/status/1772948904205562355
Wed Mar 27 11:21:29 +0000 2024;1772947041234178223;"mau sedikit spill portofolio penuh keluh kesah dan kritik sosial ini 😋 #portofoliosnbp2024 #snbp2024 #portofoliofsrd #fsrditb https://t.co/5I88Dac9i6";2;2;17;124;in;1755892798589661184;1772947041234178223;reiayanyami;https://twitter.com/reiayanyami/status/1772947041234178223
Wed Mar 27 11:04:53 +0000 2024;1772942866022629384;"Alhamdulillah adek aku Sarah lulus SNBP Teknik Sipil ITB @itbofficial Setelah kakaknya duluan Teknik Mesin tahun 2001 sekarang adeknya. Titip dia yaa selama 4 tahun. thank you Cc @ardisatriawan @AleamsBarra #snbp2024  #SNBPITB https://t.co/JuF8dENvot";0;0;0;0;in;1745327302098264064;1772942866022629384;klapertaart99;https://twitter.com/klapertaart99/status/1772942866022629384
Wed Mar 27 11:01:39 +0000 2024;1772942052981969221;"Momen pengumuman Kelulusan SNBP 2024 di Edulab. Selamat untuk Edulabers yang lolos SNBP, bagi yang kurang beruntung, tenang masih ada jalur UTBK 😊 #snbp #utbk #snbp2024 #utbk2024 #bimbelterbaik https://t.co/bbnqyIaYSb";0;0;0;0;in;1415864079101546496;1772942052981969221;EdulabIND;https://twitter.com/EdulabIND/status/1772942052981969221
Wed Mar 27 10:55:08 +0000 2024;1772940409859104965;"mmfff baru aplot jj unchdepp 🙏 #dipomuda #snbp2024 https://t.co/SmlVzTk51y";0;0;0;2;in;1515329067809394692;1772940409859104965;studynanatwt;https://twitter.com/studynanatwt/status/1772940409859104965
Wed Mar 27 10:36:25 +0000 2024;1772935703703539938;"mw share porto gwehj yg ngerjainnya mepet pendaftaran (((adegan berbahaya jgn ditiru))) #portofoliosnbp2024 #snbp2024 https://t.co/0e895aIotJ";1;9;10;52;in;1329584096222142467;1772935703703539938;gxtousgr;https://twitter.com/gxtousgr/status/1772935703703539938
Wed Mar 27 10:23:14 +0000 2024;1772932384402407863;"kakak kakak, kemarin snbp ada gak yang nyantumin sertifikat fls2n tapi jurusan yang kalian daftar bukan jurusan seni? #snbp2024 #fls2n";0;0;0;0;in;1474547866064461825;1772932384402407863;rumikochann;https://twitter.com/rumikochann/status/1772932384402407863
Wed Mar 27 09:45:27 +0000 2024;1772922876573671872;"Selamat untuk Siswa SMA Kolombo yg LulusSNBP Tahun 2024. 1. Audiya Ayomi H. S1 - Ilmu Komunikasi 2. Dzaki Pramudya L. S1 - Pendidikan Kepelatihan Olahraga 3. Andhita Putri R. S1 - Pendidikan Jasmani Sekolah Dasar #snbp #snbp2024 #ppdb2024   #ppdb  #smakta  #smaktayk  #smakolombo https://t.co/zTQns8e9TN";0;0;0;0;in;1435948098296049670;1772922876573671872;smakolomboyk;https://twitter.com/smakolomboyk/status/1772922876573671872
Wed Mar 27 09:41:33 +0000 2024;1772921892543877145;"alhamdulillah ges mimin dapet biruu !!  #snbp2024 https://t.co/dH7lLzcI8L";0;0;0;0;in;1731267535688085504;1772921892543877145;chuuyaa_oc;https://twitter.com/chuuyaa_oc/status/1772921892543877145
Wed Mar 27 09:36:43 +0000 2024;1772920675826647163;"Terima 4.733 Camaba Jalur SNBP 2024, UNESA jadi PTN Favorit Tiap Tahun  https://t.co/mkbXFLL8pA  #penerimaan #mahasiswa #baru #jalur #snbp2024 #UNESA #surabaya";0;0;0;0;in;1673607442092134400;1772920675826647163;Mili_Indonesia;https://twitter.com/Mili_Indonesia/status/1772920675826647163
Wed Mar 27 09:24:08 +0000 2024;1772917510012317778;"Belum lolos di SNBP kali ini? Perjuanganmu belum selesai! Ayo kita balas di SNBT 2024 🔥🔥🔥  Dapatkan diskon khusus untuk kamu siswa eligible SNBP 2024.  Yuk bangkit dan mulai fokus persiapkan dirimu untuk UTBK SNBT 2024!  #SNBP #snbp #snbp2024 #BimbelPTN #NFJagonyaPTN… https://t.co/vSud05lk9y";0;0;0;1;in;421496851;1772917510012317778;BimbelNF;https://twitter.com/BimbelNF/status/1772917510012317778
Wed Mar 27 09:03:50 +0000 2024;1772912400502804808;"Yuk daftarkan diri kamu disini : 🔹️Aplikasi PMB UBSI  🔹️Website https://t.co/etshxGezII   Kuliah..? BSI Aja !!   #kuliahbsiaja #bsi #universitasbsi #snbp2024 #luluskuliah #pmbbsi2024 #infokuliah";0;0;0;0;in;3225328626;1772912368512545111;bsi_jtw;https://twitter.com/bsi_jtw/status/1772912400502804808
Wed Mar 27 08:40:54 +0000 2024;1772906629211508943;"Ada yang seprodi gak guyssss, mau mutualan donggg #teknik #upnvyk #snbp2024 https://t.co/jujMjkEpH0";0;0;0;1;in;1426494174019289099;1772906629211508943;FuadIzzuddien;https://twitter.com/FuadIzzuddien/status/1772906629211508943
Wed Mar 27 08:33:42 +0000 2024;1772904820598276332;"Info channel yt buat belajar snbt!! #snbt #snbt2024 #snbp2024";0;0;0;0;in;1599252769226956801;1772904820598276332;imgurlsdn;https://twitter.com/imgurlsdn/status/1772904820598276332
Wed Mar 27 08:16:12 +0000 2024;1772900413869605133;"Cuma berani buka twit sama wa. Tiktok sm ig mengandung benda tajam🫠 #snbp2024";0;0;0;0;in;1309041140986007553;1772900413869605133;Rayrnm13;https://twitter.com/Rayrnm13/status/1772900413869605133
Wed Mar 27 07:53:48 +0000 2024;1772894777316647023;"Terimakasih SNBP 🤲 Welcome Fisika UNILA 🥰 #snbp2024 https://t.co/os4migpL2B";0;0;0;0;in;1468498526132850689;1772894777316647023;RakahisuKarakin;https://twitter.com/RakahisuKarakin/status/1772894777316647023
Wed Mar 27 07:38:00 +0000 2024;1772890800529248280;"Cara daftar ulang SNBP 2024 dan link cek syarat hingga berkas yang diperlukan dalam artikel berikut ini. (FA) #snbp2024 #snbp #mahasiswabaru #PTN   https://t.co/f0YwsMYnbN";0;0;0;0;in;1287642738683342848;1772890800529248280;berita_diy;https://twitter.com/berita_diy/status/1772890800529248280
Wed Mar 27 07:34:39 +0000 2024;1772889960242110869;"bunda bilang "mengubah pagi menjadi malam saja Allah mampu, apalagi mengubah nasibmu" semangat teman2 yg dpt warna cinta, me too  ayo kita berjuang bareng di snbt‼️ balas di #snbp2024";0;1;0;8;in;1337272711605702656;1772889960242110869;kirain_sikira;https://twitter.com/kirain_sikira/status/1772889960242110869
Wed Mar 27 07:32:09 +0000 2024;1772889330299932898;"⚠️Khusus pendaftaran LANGSUNG KE KAMPUS Poltek Harber, Jalan Mataram (sebelah utara Terminal Bus) Kota Tegal.  Informasi dan pertanyaan: 💬 WA 0877-2211-2002 📥 DM IG @daftar_harber  #poltekharber #tegal #snbp2024";0;0;0;0;in;1127449026037633025;1772889327787536872;poltek_harber;https://twitter.com/poltek_harber/status/1772889330299932898
Wed Mar 27 07:31:56 +0000 2024;1772889275752939623;"MET TINGGAL TO GO YG SUPER NYEPAM INIIII #GO #tobk #snbp2024 https://t.co/mgCn814O8Q";0;1;0;0;in;1636393077958127617;1772889275752939623;milkteaza;https://twitter.com/milkteaza/status/1772889275752939623
Wed Mar 27 07:28:32 +0000 2024;1772888417464197124;"Cung tangan yang dapat warna cinta tanah airr?❤️❤️❤️😘😘😘 merah berani bantai #snbp2024 #merah #love https://t.co/6Rhlo1HtfW";0;0;0;0;in;1640007451440459779;1772888417464197124;Edlynndobel;https://twitter.com/Edlynndobel/status/1772888417464197124
Wed Mar 27 07:17:06 +0000 2024;1772885543329624238;"ALHAMDULILLAH!!! PORTOFOLIO PENDIDIKAN SENI RUPA UM  #snbp2024 #snbp #lolos #portofoliosnbp2024 #senirupa #um #universitasnegerimalang https://t.co/sC4Jej7L9Y";0;5;5;55;in;1438421679089197056;1772885543329624238;galr10_;https://twitter.com/galr10_/status/1772885543329624238
Wed Mar 27 07:03:03 +0000 2024;1772882004914127352;"Yeay, departemen matematika kedatangan keluarga baru 🤗🥳  Udah pada cek belum? Yuk absen dulu! dari prodi apa aja nih..  #snbp2024 #matematika #ugm https://t.co/OZsi0N2Mn0";0;0;0;0;in;1587655112188919809;1772882004914127352;matematika_ugm;https://twitter.com/matematika_ugm/status/1772882004914127352
Wed Mar 27 06:57:41 +0000 2024;1772880653861994637;"Agak pesimis karna eligible terahir ternyata aku lolos di unsoed 🥺❤️ #snbp2024 #unsoed https://t.co/lJ5rrpDArn";0;0;0;1;in;1522475623003803653;1772880653861994637;onyourdyn;https://twitter.com/onyourdyn/status/1772880653861994637
Wed Mar 27 06:53:32 +0000 2024;1772879609656189320;"Ini masih ada yang lainnya, total ada 6 google drive dengan isi yang berbeda. Ada yang MTK doang ada yang semua subtest, berhubung mungkin enak juga di share jadi siapa mau???  #utbk #snbt2024 #snbt #snbp2024";0;3;0;0;in;764942735660814336;1772879609656189320;schhdule;https://twitter.com/schhdule/status/1772879609656189320
Wed Mar 27 06:45:53 +0000 2024;1772877684172902715;"Paket sambal 4 PCS ini cocok untuk menemani perjalanan anda dan sampai kampung halaman. #VidiShopeeGaransiTepatWaktu #snbp2024 #mantapsiapkanmudik #Chapter27WithLalisa  Info pemesanan klik link shopee dibawah ini 👇 https://t.co/lCmox6uGWf";0;0;0;0;in;48244719;1772867468182049049;alfiyan7;https://twitter.com/alfiyan7/status/1772877684172902715
Wed Mar 27 06:42:27 +0000 2024;1772876822226538518;"wiii ikut terharu dan nangis bahagia buat adek-adek yang lulus #snbp2024 🫶🏻✨";0;0;0;0;in;479486679;1772876822226538518;andiniptriwi;https://twitter.com/andiniptriwi/status/1772876822226538518
Wed Mar 27 06:15:24 +0000 2024;1772870013671641519;"bantuu pilih jurusan SNBT dongg 1. S1 sistem informasi UNAIR 2. S1 sitem informasi UNESA 3. D4 Manajemen Informatika UNES 4. D3 Teknik Informatika PENS  kira" peluangnyaa besarr ga yaa, apaa terlalu beresiko   saran dong kalo gantii ganti apaa #snbt2024 #snbp2024";0;0;0;0;in;1738503258610778112;1772870013671641519;liaapage1704;https://twitter.com/liaapage1704/status/1772870013671641519
Wed Mar 27 05:54:46 +0000 2024;1772864823849824341;"Ready kuota try out UTBK RUANGGURU, bisa beli satuan atau bundle TO. Harga mulai 19rb  Link checkout : https://t.co/KYJ8Lm2D4z  https://t.co/2LWN5LiVJ8  https://t.co/KYJ8Lm2D4z  #snbp2024 #snbt2024 #utbk #zonauang";0;0;0;1;in;968982650890240001;1772864823849824341;mysunshine_ee;https://twitter.com/mysunshine_ee/status/1772864823849824341
Wed Mar 27 05:48:06 +0000 2024;1772863144160817300;"Puji Tuhan, harapan di bioku terkabul💙 #snbp2024  from this:                                      to this: https://t.co/NQvm9YpzAb";0;2;0;0;in;1400043578043211781;1772863144160817300;notzft;https://twitter.com/notzft/status/1772863144160817300
Wed Mar 27 05:38:15 +0000 2024;1772860663641108560;"janji ini meme terakhir😭😭 #ikhlas #ubicilembu #bilqissukaubi #snbp2024 #snbpmerah #merah #sukses #suksesbanget #mengikhlaskan https://t.co/Secl7OoMmG";0;4;3;18;in;1670764546699706374;1772860663641108560;bilb0l;https://twitter.com/bilb0l/status/1772860663641108560
Wed Mar 27 05:16:44 +0000 2024;1772855252066165079;"Ada pesan nih untuk kamu yang belum lulus SNBP. Simak videonya ya...   Ciptakan pintu suksesmu sendiri melalui Universitas BSI.   #kuliahbsiaja #bsi #universitasbsi #snbp2024 #luluskuliah  https://t.co/1QTd2peyc5 https://t.co/4UupLDZ7DA";0;0;0;0;in;3527981779;1772855252066165079;ubsibekasi;https://twitter.com/ubsibekasi/status/1772855252066165079
Wed Mar 27 05:09:06 +0000 2024;1772853330303193185;"Gimana nih hasil SNBP kamu Sobat ECODU? 😉😉  #snbp2024 #snbp #pengumumansnbp";0;0;0;0;in;1359346817012436992;1772853330303193185;ecodu_id;https://twitter.com/ecodu_id/status/1772853330303193185
Wed Mar 27 05:02:19 +0000 2024;1772851621057147176;"aku gagal snbp, udah merah gua gamau ss karena kecewa. tp kecewa lg tmnku yg b aja bisa keterima, sdgkn aku dah input sertif ini itu gak keterima (pdhl satu jurusan + univ). bayangin lo udh juara 1 provinsi dan harapan 1 nasional masih gak keterima. #snbp2024 https://t.co/n03Jr7KMtn";0;1;0;1;in;1687258342346121216;1772851621057147176;kazurei520676;https://twitter.com/kazurei520676/status/1772851621057147176
Wed Mar 27 04:54:25 +0000 2024;1772849633099985159;"#MahasiswaBaru #SNBP2024 #BEMFMIPAUNJ2024 #InklusifBersahabat #GerakyangErat #MIPASatu ➖➖➖➖➖➖➖➖➖➖ For future information follow us on: 📸 : @bemf_mipaunj 🎥 : BEM FMIPA UNJ 🌐 : https://t.co/sN8JdsUmqG ➖➖➖➖➖➖➖➖➖ ©️ 𝗕𝗘𝗠 𝗙𝗠𝗜𝗣𝗔 𝗨𝗡𝗝 𝟮𝟬𝟮𝟰";0;0;0;0;in;230110666;1772849623872479615;bemf_mipaunj;https://twitter.com/bemf_mipaunj/status/1772849633099985159
Wed Mar 27 04:48:45 +0000 2024;1772848207036666160;"[SELAMAT DATANG CAMABA FIKES UIN JKT JALUR SNBP 2024]  Halo Precious people👋🏼 Buat kamu yang lolos melalui jalur SNBP dimohon segera lakukan konfirmasi untuk mendapatkan tiket masuk grup MABA FIKES 2024 dengan mengikuti alur dibawah ini👇🏼 #snbp2024  #DEMAFIKES2024 https://t.co/g3MpdwGOsB";0;0;0;1;in;1525337360828731392;1772848207036666160;demafikesuinjkt;https://twitter.com/demafikesuinjkt/status/1772848207036666160
